observation_date,NDX_USD,GOLD_USD,SP500_USD,USDJPY,RF_USD,NDX_JPY,GOLD_JPY,SP500_JPY
1986-02-28,-0.0007115918309257285,-0.023054755043227626,,0.0022203719122952936,0.0002785714285714286,0.001507200082855098,-0.02088557326147511,0.0022203719122952936
1986-03-03,-0.004913480025635519,0.0,,-0.004984768762115843,0.0002765873015873016,-0.00987375622600628,-0.004984768762115843,-0.004984768762115843
1986-03-04,0.005724917704307941,0.0,,-0.003618146395769628,0.00027142857142857144,0.0020860577181804896,-0.003618146395769628,-0.003618146395769628
1986-03-05,-0.002063469474882562,0.0,,0.01368715083798877,0.00027182539682539677,0.011595438345153974,0.01368715083798877,0.01368715083798877
1986-03-06,0.0039215686274509665,0.0,,-0.011848994213281783,0.0002654761904761905,-0.007973892229804491,-0.011848994213281783,-0.011848994213281783
1986-03-07,-0.0019176136363636687,0.0,,0.0008365867261570514,0.00026230158730158735,-0.0010826311603207017,0.0008365867261570514,0.0008365867261570514
1986-03-10,0.01359140397068237,0.0,,0.0069657286152131626,0.00026230158730158735,0.020651806617455026,0.0069657286152131626,0.0069657286152131626
1986-03-11,0.020359449592810996,0.0,,-0.004427227448810078,0.0002607142857142857,0.015842086229920893,-0.004427227448810078,-0.004427227448810078
1986-03-12,0.008806935461675991,0.0,,0.0016675931072818173,0.0002626984126984127,0.01048921495383004,0.0016675931072818173,0.0016675931072818173
1986-03-13,0.0026599372527622567,0.0,,-0.0016648168701441923,0.0002615079365079365,0.000990692074206212,-0.0016648168701441923,-0.0016648168701441923
1986-03-14,-6.802258349769552e-05,0.0,,-0.015286270150083325,0.00025952380952380953,-0.01535325292199341,-0.015286270150083325,-0.015286270150083325
1986-03-17,-0.004285714285714226,0.0,,-0.00801580581428174,0.0002603174603174603,-0.012267166646506178,-0.00801580581428174,-0.00801580581428174
1986-03-18,0.008608321377331363,0.0,,-0.004154100039833741,0.00025952380952380953,0.0044184615093212365,-0.004154100039833741,-0.004154100039833741
1986-03-19,-0.001083790557474762,0.0,,0.01200000000000001,0.00025753968253968253,0.01090320395583566,0.01200000000000001,0.01200000000000001
1986-03-20,0.002237743269817738,0.0,,-0.004121964991530169,0.00025555555555555553,-0.001893445621130696,-0.004121964991530169,-0.004121964991530169
1986-03-21,0.0013531799729362692,0.0,,-0.003231842150025477,0.0002543650793650794,-0.0018830354411623063,-0.003231842150025477,-0.003231842150025477
1986-03-24,-0.006148648648648614,0.0,,0.017633674630261664,0.0002543650793650794,0.011376602711927086,0.017633674630261664,0.017633674630261664
1986-03-25,0.002719423482221872,0.0,,0.007266629401900371,0.00025317460317460315,0.010005813926754481,0.007266629401900371,0.007266629401900371
1986-03-26,-0.0016272289646755977,0.0,,-0.00221975582685896,0.0002543650793650794,-0.0038433727405585705,-0.00221975582685896,-0.00221975582685896
1986-03-27,0.007674023769100202,0.0,,-0.0015572858731924821,0.0002515873015873016,0.006104787247101617,-0.0015572858731924821,-0.0015572858731924821
1986-03-31,0.0032349373230895484,0.020648967551622377,,-0.010695187165775444,0.0002515873015873016,-0.007494848102825857,0.009732935813102417,-0.010695187165775444
1986-04-01,-0.002754265753056706,0.0,,0.003096846846846857,0.0002511904761904762,0.0003340515545773304,0.003096846846846857,0.003096846846846857
1986-04-02,0.003166049174806229,0.0,,0.007577883805781616,0.0002515873015873016,0.010767924933357875,0.007577883805781616,0.007577883805781616
1986-04-03,-0.0014101531023367198,0.0,,0.0022284122562674646,0.0002511904761904762,0.0008151167514742763,0.0022284122562674646,0.0022284122562674646
1986-04-04,-0.01129715553762356,0.0,,0.002501389660922726,0.00024722222222222224,-0.008824024464760494,0.002501389660922726,0.002501389660922726
1986-04-07,-0.006597293069441568,0.0,,0.013861935126143532,0.0002476190476190476,0.007173190808165142,0.013861935126143532,0.013861935126143532
1986-04-08,0.019649459126386493,0.0,,-0.015313098167897055,0.00024325396825396827,0.004035466861940895,-0.015313098167897055,-0.015313098167897055
1986-04-09,0.0008728933055797139,0.0,,0.0,0.0002384920634920635,0.0008728933055797139,0.0,0.0
1986-04-10,0.018113511337716215,0.0,,-0.006942515967786722,0.00023888888888888888,0.011045242028234759,-0.006942515967786722,-0.006942515967786722
1986-04-11,0.005930416447021747,0.0,,-0.002516778523490082,0.0002365079365079365,0.0033987123787824203,-0.002516778523490082,-0.002516778523490082
1986-04-14,0.008319140573824324,0.0,,0.004317353518362932,0.00023452380952380952,0.012672410763013398,0.004317353518362932,0.004317353518362932
1986-04-15,0.006431494835314577,0.0,,-0.004857079053148805,0.00023055555555555554,0.0015431775033207806,-0.004857079053148805,-0.004857079053148805
1986-04-16,0.025690679060160093,0.0,,-0.009817671809256634,0.00022896825396825395,0.015620784595333781,-0.009817671809256634,-0.009817671809256634
1986-04-17,0.0010069225928257541,0.0,,-0.007648725212464513,0.00023174603174603176,-0.0066495042938614635,-0.007648725212464513,-0.007648725212464513
1986-04-18,-0.008801710046523414,0.0,,-0.007707679132172407,0.00023293650793650795,-0.016441548421842755,-0.007707679132172407,-0.007707679132172407
1986-04-21,0.005518203729544702,0.0,,-0.010356731875719283,0.00023293650793650795,-0.004895678702637074,-0.010356731875719283,-0.010356731875719283
1986-04-22,-0.0042263294013750174,0.0,,-0.010755813953488347,0.00023611111111111112,-0.01493668574211604,-0.010755813953488347,-0.010755813953488347
1986-04-23,-0.0025338907893069917,0.0,,-0.0047017337643256996,0.00024166666666666664,-0.007223710873753508,-0.0047017337643256996,-0.0047017337643256996
1986-04-24,0.015178458021084529,0.0,,-0.0020667257159727725,0.00024246031746031745,0.013080362595590866,-0.0020667257159727725,-0.0020667257159727725
1986-04-25,0.0038160775727245078,0.0,,-0.005325443786982298,0.00024365079365079364,-0.001529688520858108,-0.005325443786982298,-0.005325443786982298
1986-04-28,-0.003489966346753137,0.0,,-0.005651397977394335,0.00024206349206349205,-0.009121641135394265,-0.005651397977394335,-0.005651397977394335
1986-04-29,-0.010318949343339656,0.0,,0.004187855219862424,0.00024166666666666664,-0.006174308389348182,0.004187855219862424,0.004187855219862424
1986-04-30,-0.021105845181674576,-0.017341040462427793,,-0.0014894250819184052,0.00024206349206349205,-0.022563834688404283,-0.018804637363734944,-0.0014894250819184052
1986-05-01,-0.004518752824220429,0.0,,0.012231503579952285,0.00024246031746031745,0.007657479614385565,0.012231503579952285,0.012231503579952285
1986-05-02,0.005187731016146779,0.0,,0.0014736221632773994,0.00024404761904761908,0.00666899793482667,0.0014736221632773994,0.0014736221632773994
1986-05-05,0.013741048964582836,0.0,,-0.02519128899352563,0.00024047619047619045,-0.011796394764483797,-0.02519128899352563,-0.02519128899352563
1986-05-06,-6.363752068216932e-05,0.0,,0.0038038884192730382,0.00024007936507936507,0.0037400088285628463,0.0038038884192730382,0.0038038884192730382
1986-05-07,-0.005600458219308879,0.0,,-0.006917293233082766,0.0002396825396825397,-0.012479011440649113,-0.006917293233082766,-0.006917293233082766
1986-05-08,0.005824000000000051,0.0,,-0.008964264082374274,0.0002396825396825397,-0.0031924719563899417,-0.008964264082374274,-0.008964264082374274
1986-05-09,0.004772206668363532,0.0,,-0.007761887299841175,0.00024007936507936507,-0.003026721961808976,-0.007761887299841175,-0.007761887299841175
1986-05-12,-0.0010132353872458477,0.0,,-0.007391438250692883,0.00024325396825396827,-0.008397184371140454,-0.007391438250692883,-0.007391438250692883
1986-05-13,-0.004437400950871528,0.0,,0.011479987589202656,0.00024166666666666664,0.006991645330486795,0.011479987589202656,0.011479987589202656
1986-05-14,-0.0003183699458771949,0.0,,0.0018404907975460016,0.00024166666666666664,0.0015215348947132945,0.0018404907975460016,0.0018404907975460016
1986-05-15,-0.007898089171974543,0.0,,0.001837109614206911,0.0002448412698412698,-0.006075489213319352,0.001837109614206911,0.001837109614206911
1986-05-16,-0.004879301489470911,0.0,,0.011002444987775029,0.00024642857142857143,0.00606945925208735,0.011002444987775029,0.011002444987775029
1986-05-19,0.0020000000000000018,0.0,,0.01662636033857323,0.00024603174603174605,0.018659613059250457,0.01662636033857323,0.01662636033857323
1986-05-20,0.01094585023501371,0.0,,0.00267618198037467,0.00024722222222222224,0.013651325302547201,0.00267618198037467,0.00267618198037467
1986-05-21,0.0027386790650276716,0.0,,0.0010083036773429477,0.00024603174603174605,0.003749744162542923,0.0010083036773429477,0.0010083036773429477
1986-05-22,0.013910060975609762,0.0,,0.003140368548912642,0.00024603174603174605,0.017094112242523662,0.003140368548912642,0.003140368548912642
1986-05-23,0.0033201779114202523,0.0,,0.0017720023626697223,0.0002452380952380952,0.005098063637193562,0.0017720023626697223,0.0017720023626697223
1986-05-27,0.006368631368631528,0.0,,-0.002358490566037763,0.00024444444444444443,0.0039951204455923595,-0.002358490566037763,-0.002358490566037763
1986-05-28,0.0008065516813500206,0.0,,-0.0011820330969266601,0.0002456349206349207,-0.0003764347863584039,-0.0011820330969266601,-0.0011820330969266601
1986-05-29,0.0019217655446035486,0.0,,0.01538461538461533,0.00025,0.017335946552982096,0.01538461538461533,0.01538461538461533
1986-05-30,0.009528523697562186,0.0,,0.01689976689976702,0.00025,0.02658932042671691,0.01689976689976702,0.01689976689976702
1986-06-02,-0.0069257170875214324,0.0,,0.002292263610315315,0.0002523809523809524,-0.004649329046461204,0.002292263610315315,0.002292263610315315
1986-06-03,0.0004937357279517496,0.0,,-0.018867924528301994,0.0002543650793650794,-0.01838350456880211,-0.018867924528301994,-0.018867924528301994
1986-06-04,-0.0017889087656530744,0.0,,-0.0004079254079253358,0.0002587301587301587,-0.0021961044322403867,-0.0004079254079253358,-0.0004079254079253358
1986-06-05,0.0033370411568409697,0.0,,-0.01533259488136185,0.0002583333333333333,-0.012046719224681146,-0.01533259488136185,-0.01533259488136185
1986-06-06,-0.002956393200295726,0.0,,-0.007104795737122638,0.0002507936507936508,-0.010040184367611671,-0.007104795737122638,-0.007104795737122638
1986-06-09,-0.020200148257968786,0.0,,0.0010137149672033718,0.0002523809523809524,-0.01920691048339429,0.0010137149672033718,0.0010137149672033718
1986-06-10,-0.003215434083601365,0.0,,-0.0057782808125335094,0.00024920634920634925,-0.008975135215065655,-0.0057782808125335094,-0.0057782808125335094
1986-06-11,0.012207463630613535,0.0,,-0.00329538645895755,0.0002515873015873016,0.00887184886130954,-0.00329538645895755,-0.00329538645895755
1986-06-12,0.002124601637192969,0.0,,-0.0030057108506161834,0.00024920634920634925,-0.0008874951516173457,-0.0030057108506161834,-0.0030057108506161834
1986-06-13,0.01234644883706415,0.0,,-0.0036177268616218727,0.0002448412698412698,0.00868405589583876,-0.0036177268616218727,-0.0036177268616218727
1986-06-16,-0.009547274407144979,0.0,,0.001512859304084735,0.00024285714285714289,-0.008048858785975721,0.001512859304084735,0.001512859304084735
1986-06-17,-0.013868159203980213,0.0,,0.013897280966767456,0.00024166666666666664,-0.00016360794216230268,0.013897280966767456,0.013897280966767456
1986-06-18,-0.0005675726808349602,0.0,,-0.0008939213349226094,0.00024166666666666664,-0.0014609866504290414,-0.0008939213349226094,-0.0008939213349226094
1986-06-19,0.005047955577990981,0.0,,-0.004592901878914479,0.00024246031746031745,0.00043186893441760077,-0.004592901878914479,-0.004592901878914479
1986-06-20,0.0019462581617277763,0.0,,0.0049137104506231655,0.00024206349206349205,0.006869531961419817,0.0049137104506231655,0.0049137104506231655
1986-06-23,-0.00018798170311429274,0.0,,0.0011926058437687903,0.00024246031746031745,0.00100439995257684,0.0011926058437687903,0.0011926058437687903
1986-06-24,0.007771371270995253,0.0,,-0.007444907683144764,0.00024126984126984126,0.0002686064461665527,-0.007444907683144764,-0.007444907683144764
1986-06-25,0.00746268656716409,0.0,,-0.0033003300330033403,0.00024126984126984126,0.004137727205556274,-0.0033003300330033403,-0.0033003300330033403
1986-06-26,-0.0017283950617283939,0.0,,0.0,0.00024126984126984126,-0.0017283950617283939,0.0,0.0
1986-06-27,-0.0006183527083848395,0.0,,-0.003913305237808529,0.00023888888888888888,-0.004529238143300862,-0.003913305237808529,-0.003913305237808529
1986-06-30,0.0061873530503651075,0.008823529411764675,,-0.009972801450589208,0.0002365079365079365,-0.003847153643700141,-0.0012372673457414773,-0.009972801450589208
1986-07-01,0.004304513589964198,0.0,,-0.006715506715506803,0.00023769841269841272,-0.002439900115463023,-0.006715506715506803,-0.006715506715506803
1986-07-02,0.003918687239774732,0.0,,0.003995082974800335,0.0002380952380952381,0.007929425695250236,0.003995082974800335,0.003995082974800335
1986-07-03,0.003354476701634468,0.0,,-0.011937557392102782,0.00023452380952380952,-0.008623124948614502,-0.011937557392102782,-0.011937557392102782
1986-07-07,-0.041821165886572254,0.0,,-0.004337050805452436,0.00023293650793650795,-0.04597683617083137,-0.004337050805452436,-0.004337050805452436
1986-07-08,-0.027723149146736015,0.0,,0.0018668326073429942,0.0002357142857142857,-0.025908071018198364,0.0018668326073429942,0.0018668326073429942
1986-07-09,0.014028448388359704,0.0,,0.0004968944099379424,0.00023333333333333333,0.014532313455881907,0.0004968944099379424,0.0004968944099379424
1986-07-10,-0.007206743452802256,0.0,,-0.0036006953066799463,0.00023214285714285714,-0.010781489472155292,-0.0036006953066799463,-0.0036006953066799463
1986-07-11,-0.009333074081275483,0.0,,0.005295950155763229,0.0002281746031746032,-0.0040865514206467335,0.005295950155763229,0.005295950155763229
1986-07-14,-0.023356231599607424,0.0,,-0.0068174775333126325,0.00022896825396825395,-0.030014478548726853,-0.0068174775333126325,-0.0068174775333126325
1986-07-15,-0.020297427652733124,0.0,,-0.004680187207488307,0.00022896825396825395,-0.024882619098976155,-0.004680187207488307,-0.004680187207488307
1986-07-16,0.00786324786324788,0.0,,-0.006896551724137945,0.00022896825396825395,0.000912466843501436,-0.006896551724137945,-0.006896551724137945
1986-07-17,0.0072591587516959155,0.0,,-0.006628787878787956,0.0002281746031746032,0.0005822514493645237,-0.006628787878787956,-0.006628787878787956
1986-07-18,-0.004782110864147704,0.0,,-0.0057197330791229906,0.0002265873015873016,-0.010474491545573006,-0.0057197330791229906,-0.0057197330791229906
1986-07-21,-0.004669734704926931,0.0,,-0.008948545861297341,0.000226984126984127,-0.01357649323105714,-0.008948545861297341,-0.008948545861297341
1986-07-22,0.002311824301353127,0.0,,0.011286681715575675,0.0002273809523809524,0.013624598842000513,0.011286681715575675,0.011286681715575675
1986-07-23,-0.0015602740655313863,0.0,,0.004145408163265252,0.00023055555555555554,0.0025786661248856646,0.004145408163265252,0.004145408163265252
1986-07-24,0.0006794401413234841,0.0,,-0.004763416957764388,0.00023055555555555554,-0.004087213273131884,-0.004763416957764388,-0.004763416957764388
1986-07-25,0.0066539923954371805,0.0,,0.0063816209317166805,0.00023055555555555554,0.013078076584304155,0.0063816209317166805,0.0063816209317166805
1986-07-28,-0.018615944961553943,0.0,,-0.0110970196575777,0.0002337301587301587,-0.029506383111948864,-0.0110970196575777,-0.0110970196575777
1986-07-29,-0.00886597938144329,0.0,,-0.001603077909586359,0.00023253968253968257,-0.010454844435336397,-0.001603077909586359,-0.001603077909586359
1986-07-30,0.0021496428819083313,0.0,,0.0025690430314708745,0.00023214285714285714,0.004724208438445121,0.0025690430314708745,0.0025690430314708745
1986-07-31,0.0,0.014577259475218707,,-0.014413837283792419,0.00022976190476190476,-0.014413837283792419,-4.669205469309823e-05,-0.014413837283792419
1986-08-01,-0.002283420979795281,0.0,,0.0,0.00022896825396825395,-0.002283420979795281,0.0,0.0
1986-08-04,-0.011512587558083043,0.0,,0.0009749756256094422,0.0002265873015873016,-0.010548836424730479,0.0009749756256094422,0.0009749756256094422
1986-08-05,-0.00470076475128034,0.0,,0.006168831168831046,0.0002265873015873016,0.0014390681934357552,0.006168831168831046,0.006168831168831046
1986-08-06,-0.009304948540815094,0.0,,-0.00354953210713127,0.000226984126984127,-0.012821452434345515,-0.00354953210713127,-0.00354953210713127
1986-08-07,0.0010673117973531987,0.0,,-0.0038860103626943143,0.000226984126984127,-0.00282284615004591,-0.0038860103626943143,-0.0038860103626943143
1986-08-08,0.011372521145781356,0.0,,0.002275682704811377,0.0002261904761904762,0.013674084100274264,0.002275682704811377,0.002275682704811377
1986-08-11,0.0221378874130298,0.0,,-0.0024651313655530416,0.000225,0.01961818324684783,-0.0024651313655530416,-0.0024651313655530416
1986-08-12,0.01113861386138626,0.0,,0.006047993756909564,0.00022261904761904764,0.017253973885390073,0.006047993756909564,0.006047993756909564
1986-08-13,0.012103903168774632,0.0,,-0.0025856496444730537,0.00022103174603174604,0.009486957071376478,-0.0025856496444730537,-0.0025856496444730537
1986-08-14,0.007793603869927335,0.0,,-0.0036941023979262244,0.00022182539682539683,0.004070711101256785,-0.0036941023979262244,-0.0036941023979262244
1986-08-15,-0.002866666666666684,0.0,,0.003057308267742087,0.0002206349206349206,0.00018187731737451251,0.003057308267742087,0.003057308267742087
1986-08-18,-0.0033429163602326506,0.0,,0.0,0.00022261904761904764,-0.0033429163602326506,0.0,0.0
1986-08-19,-0.003219963775407453,0.0,,-0.004539559014267058,0.0002206349206349206,-0.007744905574092242,-0.004539559014267058,-0.004539559014267058
1986-08-20,0.00780671646813369,0.0,,-0.0006514657980455363,0.00021825396825396825,0.0071501648613141455,-0.0006514657980455363,-0.0006514657980455363
1986-08-21,0.001736227045075145,0.0,,-0.0009778357235984414,0.00021309523809523808,0.000756693576647649,-0.0009778357235984414,-0.0009778357235984414
1986-08-22,0.0061995866942203826,0.0,,0.0013050570962478414,0.0002126984126984127,0.007512734605077398,0.0013050570962478414,0.0013050570962478414
1986-08-25,-0.006823903537829579,0.0,,0.002541544477028479,0.0002091269841269841,-0.004299702315149423,0.002541544477028479,0.002541544477028479
1986-08-26,0.008338336335134366,0.0,,0.007215288611544413,0.00020992063492063494,0.01561378844987682,0.007215288611544413,0.007215288611544413
1986-08-27,0.005689335803122697,0.0,,-0.0017424975798643327,0.00021111111111111113,0.003936924569390321,-0.0017424975798643327,-0.0017424975798643327
1986-08-28,0.00013156163662664255,0.0,,0.008856995086630404,0.00020992063492063494,0.008989721964026254,0.008856995086630404,0.008856995086630404
1986-08-29,-0.0022362536174691527,0.0,,-0.009612303748798512,0.00020515873015873015,-0.01182706181723725,-0.009612303748798512,-0.009612303748798512
1986-09-02,-0.015557020435069124,0.0,,-0.0019411193788418935,0.00020595238095238096,-0.017467941780067497,-0.0019411193788418935,-0.0019411193788418935
1986-09-03,0.003214142225793415,0.0,,0.002917341977309418,0.00020793650793650794,0.006140860955139216,0.002917341977309418,0.002917341977309418
1986-09-04,0.010545988519556904,0.0,,0.0012928248222368044,0.00020595238095238096,0.011852447457526782,0.0012928248222368044,0.0012928248222368044
1986-09-05,-0.011426684280053001,0.0,,0.0032278889606196515,0.00020753968253968256,-0.00823567938747738,0.0032278889606196515,0.0032278889606196515
1986-09-08,-0.02084586089396656,0.0,,0.004826254826254761,0.00020793650793650794,-0.01612021350445869,0.004826254826254761,0.004826254826254761
1986-09-09,-0.00539065165472552,0.0,,-0.00288184438040362,0.00020634920634920637,-0.008256961015951303,-0.00288184438040362,-0.00288184438040362
1986-09-10,-0.006997804610318181,0.0,,-0.005780346820809079,0.00020476190476190477,-0.012737701693495418,-0.005780346820809079,-0.005780346820809079
1986-09-11,-0.04338814425867077,0.0,,0.010335917312661369,0.00020674603174603175,-0.03350068321741684,0.010335917312661369,0.010335917312661369
1986-09-12,-0.024772497472194233,0.0,,-0.006713554987212378,0.00020515873015873015,-0.03131974093545642,-0.006713554987212378,-0.006713554987212378
1986-09-15,-0.0006665185514330707,0.0,,-0.0010943031863532848,0.00020515873015873015,-0.0017600923644117694,-0.0010943031863532848,-0.0010943031863532848
1986-09-16,0.0020008892841263393,0.0,,0.007539631395798274,0.00020357142857142856,0.009555606647590809,0.007539631395798274,0.007539631395798274
1986-09-17,0.008727165150506533,0.0,,-0.009913655260633036,0.00020317460317460318,-0.001273008216831184,-0.009913655260633036,-0.009913655260633036
1986-09-18,0.012757533543515054,0.0,,-0.007428940568475539,0.00020753968253968256,0.005233818016544323,-0.007428940568475539,-0.007428940568475539
1986-09-19,0.0023890537899080577,0.0,,-0.010738691832085978,0.00020833333333333332,-0.008375293354597968,-0.010738691832085978,-0.010738691832085978
1986-09-22,0.011989022100245439,0.0,,0.010526315789473717,0.00020833333333333332,0.022641538122353255,0.010526315789473717,0.010526315789473717
1986-09-23,-0.003996574364830141,0.0,,0.0069010416666666075,0.00020833333333333332,0.0028768867756208127,0.0069010416666666075,0.0069010416666666075
1986-09-24,-0.0022929206076238717,0.0,,-0.000581921634553284,0.00020793650793650794,-0.002873507942069309,-0.000581921634553284,-0.000581921634553284
1986-09-25,-0.011634587762137327,0.0,,-0.0001293912143364162,0.00020753968253968256,-0.011762473563034948,-0.0001293912143364162,-0.0001293912143364162
1986-09-26,-0.0002179915709925595,0.0,,-0.0012940795858946696,0.00020793650793650794,-0.0015117890584452898,-0.0012940795858946696,-0.0012940795858946696
1986-09-29,-0.014972018315284608,0.0,,-0.0045351473922902175,0.00020873015873015873,-0.01943926539775498,-0.0045351473922902175,-0.0045351473922902175
1986-09-30,0.0145355271895522,0.20114942528735624,,0.004555808656036442,0.00020634920634920637,0.01915755692617882,0.2066216322362735,0.004555808656036442
1986-10-01,0.005527272727272603,0.0,,-0.0012957563977971098,0.00020595238095238096,0.004224354330476743,-0.0012957563977971098,-0.0012957563977971098
1986-10-02,-0.0002893099956603473,0.0,,-0.0014920531949400573,0.00020595238095238096,-0.0017809315246970492,-0.0014920531949400573,-0.0014920531949400573
1986-10-03,0.0024598466213283654,0.0,,0.0016242203742202754,0.00020198412698412699,0.004088062328548414,0.0016242203742202754,0.0016242203742202754
1986-10-06,0.004041570438799047,0.0,,-0.000713498086527764,0.0002003968253968254,0.0033251886994967172,-0.000713498086527764,-0.000713498086527764
1986-10-07,-0.0062535940195515005,0.0,,6.490977541218079e-05,0.0002007936507936508,-0.006189090163522648,6.490977541218079e-05,6.490977541218079e-05
1986-10-08,0.007305605786618319,0.0,,0.0018173557473875057,0.0002,0.009136238418670173,0.0018173557473875057,0.0018173557473875057
1986-10-09,-0.0007180812868016195,0.0,,0.0038872691933915515,0.0002007936507936508,0.003166396531325333,0.0038872691933915515,0.0038872691933915515
1986-10-10,0.005102040816326481,0.0,,-0.0032268473701193567,0.0002007936507936508,0.0018587299392167633,-0.0032268473701193567,-0.0032268473701193567
1986-10-13,0.005791091728033271,0.0,,0.0,0.0002007936507936508,0.005791091728033271,0.0,0.0
1986-10-14,0.002061415979528025,0.0,,-0.0031078018776302674,0.00020396825396825393,-0.001052792370554001,-0.0031078018776302674,-0.0031078018776302674
1986-10-15,0.008015889905653717,0.0,,0.0014937974930180342,0.00020555555555555556,0.009521661514917179,0.0014937974930180342,0.0014937974930180342
1986-10-16,-0.0015482054890921804,0.0,,0.0,0.00020634920634920637,-0.0015482054890921804,0.0,0.0
1986-10-17,-0.0048632647307583765,0.0,,0.00019455252918287869,0.0002091269841269841,-0.004669658362028928,0.00019455252918287869,0.00019455252918287869
1986-10-20,-0.007720093491040414,0.0,,0.0033715878882190076,0.0002107142857142857,-0.004374534576531697,0.0033715878882190076,0.0033715878882190076
1986-10-21,-0.0012134189864381195,0.0,,0.0026494345718901524,0.0002107142857142857,0.0014328007112391905,0.0026494345718901524,0.0026494345718901524
1986-10-22,0.002644179232473398,0.0,,0.004124774426398581,0.00021031746031746032,0.006779860301748819,0.004124774426398581,0.004124774426398581
1986-10-23,0.013186029935851717,0.0,,0.01495507060333745,0.00020873015873015873,0.02833829854785752,0.01495507060333745,0.01495507060333745
1986-10-24,-0.0012662680267323534,0.0,,0.020362992474546315,0.0002091269841269841,0.019070939441514945,0.020362992474546315,0.020362992474546315
1986-10-27,-0.0014791857434669486,0.0,,-0.004028509451503015,0.00020595238095238096,-0.005501736281221858,-0.004028509451503015,-0.004028509451503015
1986-10-28,0.005220090293453827,0.0,,-0.0037336652146857663,0.00020634920634920637,0.0014669350092217925,-0.0037336652146857663,-0.0037336652146857663
1986-10-29,0.004421052631578881,0.0,,0.002498438475952547,0.00020634920634920637,0.006930536835530354,0.002498438475952547,0.002498438475952547
1986-10-30,0.011527981555229605,0.0,,0.007975077881619885,0.00020555555555555556,0.019594995987570307,0.007975077881619885,0.007975077881619885
1986-10-31,-0.0020721094073767876,0.013181818181818183,,0.010013598714303296,0.00020634920634920637,0.0079207400348289,0.02332741433371921,0.010013598714303296
1986-11-03,0.002284053156146326,0.0,,0.003671970624234966,0.00020674603174603175,0.005964410756474914,0.003671970624234966,0.003671970624234966
1986-11-04,0.008010496512671716,0.0,,-0.00048780487804889194,0.00020833333333333332,0.007518784075348339,-0.00048780487804889194,-0.00048780487804889194
1986-11-05,0.0014386517777627006,0.0,,0.003538311371400704,0.00020873015873015873,0.004982053547108123,0.003538311371400704,0.003538311371400704
1986-11-06,-0.00526747845122455,0.0,,-0.007294832826747699,0.00020873015873015873,-0.012523885903252041,-0.007294832826747699,-0.007294832826747699
1986-11-07,-0.0034385530568736833,0.0,,-0.0006123698714024517,0.00021111111111111113,-0.004048817261982918,-0.0006123698714024517,-0.0006123698714024517
1986-11-10,-0.004278517700641804,0.0,,-0.0021446078431371918,0.00021507936507936506,-0.006413949801161167,-0.0021446078431371918,-0.0021446078431371918
