observation_date,NDX_1x_USD,Gold_1x_USD,NDX_2x_USD_standard,NDX_Gold_200_daily_USD_standard,NDX_Gold_200_monthly_USD_standard,NDX_1x_JPY_unhedged,Gold_1x_JPY_unhedged,NDX_2x_JPY_hedged_standard,NDX_Gold_200_JPY_unhedged_standard,SP500_1x_USD,SP500_2x_USD_standard,SP500_Gold_200_daily_USD_standard
1986-05-21,0.0027386790650276716,0.0,0.005197199399896613,0.0024819330332816396,0.0024916201410803245,0.003749744162542923,0.0010083036773429477,0.004951167653864867,0.004501301808139839,,,
1986-05-22,0.013910060975609762,0.0,0.027539963221060792,0.01365331494386373,0.01370595704972944,0.017094112242523662,0.003140368548912642,0.027293931475029044,0.019977734759690273,,,
1986-05-23,0.0033201779114202523,0.0,0.006360990743475425,0.0030642255304678713,0.00307746164851804,0.005098063637193562,0.0017720023626697223,0.00611575264823733,0.006614113618910903,,,
1986-05-27,0.006368631368631528,0.0,0.012458691308691627,0.006113472638472797,0.0061404087976761525,0.0039951204455923595,-0.002358490566037763,0.012214246864247182,0.0013814711493958661,,,
1986-05-28,0.0008065516813500206,0.0,0.0013333414579381365,0.0005502024750008144,0.0005537975131934608,-0.0003764347863584039,-0.0011820330969266601,0.0010877065373032157,-0.0018148170896342705,,,
1986-05-29,0.0019217655446035486,0.0,0.0035594041050801134,0.0016610512588892629,0.0016701047627154415,0.017335946552982096,0.01538461538461533,0.003309404105080113,0.03245984765188314,,,
1986-05-30,0.009528523697562186,0.0,0.018772920410997387,0.0092678094118479,0.009315103851523288,0.02658932042671691,0.01689976689976702,0.018522920410997387,0.043228373040769645,,,
1986-06-02,-0.0069257170875214324,0.0,-0.0141379421115508,-0.007188812325616671,-0.007188812325616671,-0.004649329046461204,0.002292263610315315,-0.014390323063931752,-0.0026201606742411268,,,
1986-06-03,0.0004937357279517496,0.0,0.0006989793924114357,0.00022865636287238447,0.00022878720297623726,-0.01838350456880211,-0.018867924528301994,0.0004446143130463563,-0.03751650846218347,,,
1986-06-04,-0.0017889087656530744,0.0,-0.0038706746741632918,-0.002058353210097519,-0.0020593012573116905,-0.0021961044322403867,-0.0004079254079253358,-0.00412940483289345,-0.002873474284610167,,,
1986-06-05,0.0033370411568409697,0.0,0.006381621996221621,0.0030679935377933504,0.003070666682772687,-0.012046719224681146,-0.01533259488136185,0.006123288662888288,-0.027648361725090612,,,
1986-06-06,-0.002956393200295726,0.0,-0.006197707035512087,-0.0032179011368036626,-0.00322105508862328,-0.010040184367611671,-0.007104795737122638,-0.006448500686305738,-0.017406488041242243,,,
1986-06-09,-0.020200148257968786,0.0,-0.04068680445244551,-0.020463243496064022,-0.02049016271049023,-0.01920691048339429,0.0010137149672033718,-0.04093918540482647,-0.018456290754286155,,,
1986-06-10,-0.003215434083601365,0.0,-0.0067142015005360635,-0.003475354718522,-0.0034805929833657515,-0.008975135215065655,-0.0057782808125335094,-0.006963407849742413,-0.0150133366625198,,,
1986-06-11,0.012207463630613535,0.0,0.024129212975512786,0.011945162043311948,0.01196830274183603,0.00887184886130954,-0.00329538645895755,0.023877625673925484,0.005314160815050402,,,
1986-06-12,0.002124601637192969,0.0,0.003965869941052604,0.0018646810022723338,0.001869211501244901,-0.0008874951516173457,-0.0030057108506161834,0.003716663591846255,-0.0041531266371541645,,,
1986-06-13,0.01234644883706415,0.0,0.024413929420160047,0.012090893281508594,0.012120374829523661,0.00868405589583876,-0.0036177268616218727,0.024169088150318777,0.004810773478661332,,,
1986-06-16,-0.009547274407144979,0.0,-0.019371532941274083,-0.009800845835716408,-0.009825780992464256,-0.008048858785975721,0.001512859304084735,-0.019614390084131225,-0.006789570910462415,,,
1986-06-17,-0.013868159203980213,0.0,-0.028012112058754077,-0.014120540156361164,-0.014160671301186862,-0.00016360794216230268,0.013897280966767456,-0.028253778725420745,0.013481292072224201,,,
1986-06-18,-0.0005675726808349602,0.0,-0.0014109390124635711,-0.0008199536332159124,-0.0008217649471283213,-0.0014609866504290414,-0.0008939213349226094,-0.0016526056791302379,-0.002607288937732603,,,
1986-06-19,0.005047955577990981,0.0,0.009819323854394662,0.004794780974816378,0.004812178991275272,0.00043186893441760077,-0.004592901878914479,0.009576863536934346,-0.004414207547671482,,,
1986-06-20,0.0019462581617277763,0.0,0.0036163258472650763,0.0016934803839499986,0.0017006465127396497,0.006869531961419817,0.0049137104506231655,0.003374262355201584,0.011530464634265205,,,
1986-06-23,-0.00018798170311429274,0.0,-0.0006525507078158871,-0.0004411563062888959,-0.0004418947173432754,0.00100439995257684,0.0011926058437687903,-0.0008950110252762046,0.001943831193171027,,,
1986-06-24,0.007771371270995253,0.0,0.015267345716593682,0.007519387144011126,0.007551895751945029,0.0002686064461665527,-0.007444907683144764,0.015026075875323841,-0.007428285363962338,,,
1986-06-25,0.00746268656716409,0.0,0.014649976308931355,0.007210702440179962,0.007243552182520011,0.004137727205556274,-0.0033003300330033403,0.014408706467661514,0.000585413045568807,,,
1986-06-26,-0.0017283950617283939,0.0,-0.003732186948853613,-0.001980379188712521,-0.0019883650334967234,-0.0017283950617283939,0.0,-0.003973456790123455,-0.001980379188712521,,,
1986-06-27,-0.0006183527083848395,0.0,-0.001509721289785552,-0.000867955882988014,-0.0008709747261091889,-0.004529238143300862,-0.003913305237808529,-0.001748610178674441,-0.008692146555712566,,,
1986-06-30,0.0061873530503651075,0.008823529411764675,0.012104071180095296,0.01476366023990756,0.01492526541172235,-0.003847153643700141,-0.0012372673457414773,0.01186756324358736,-0.005331643211663841,,,
1986-07-01,0.004304513589964198,0.0,0.008337201783103,0.0040561008915515,0.0040561008915515,-0.002439900115463023,-0.006715506715506803,0.008099503370404586,-0.009403819529382525,,,
1986-07-02,0.003918687239774732,0.0,0.0075651522573272414,0.003669877715965208,0.0036708472351689695,0.007929425695250236,0.003995082974800335,0.007327057019232004,0.011675699146241047,,,
1986-07-03,0.003354476701634468,0.0,0.006440302609618142,0.0031092386063963726,0.00311089707250755,-0.008623124948614502,-0.011937557392102782,0.006205778800094332,-0.020805920435955378,,,
1986-07-07,-0.041821165886572254,0.0,-0.08390939526520799,-0.04206481668022305,-0.04209565343767523,-0.04597683617083137,-0.004337050805452436,-0.0841423317731445,-0.0505575377699346,,,
1986-07-08,-0.027723149146736015,0.0,-0.0557161395633133,-0.027969577718164586,-0.027997969257363767,-0.025908071018198364,0.0018668326073429942,-0.05595185384902758,-0.02428766698228394,,,
1986-07-09,0.014028448388359704,0.0,0.027789436459259093,0.013784400769312085,0.01380273784740812,0.014532313455881907,0.0004968944099379424,0.02755610312592576,0.01478516024677223,,,
1986-07-10,-0.007206743452802256,0.0,-0.014679756746874353,-0.007449600595659398,-0.007460627372272738,-0.010781489472155292,-0.0036006953066799463,-0.01491189960401721,-0.014625041921692382,,,
1986-07-11,-0.009333074081275483,0.0,-0.01892844974985255,-0.009571962970164372,-0.009588634149265111,-0.0040865514206467335,0.005295950155763229,-0.019156624353027153,0.0009705098462276069,,,
1986-07-14,-0.023356231599607424,0.0,-0.046975558437310085,-0.023595914139289964,-0.02364367161995612,-0.030014478548726853,-0.0068174775333126325,-0.04720452669127834,-0.037071638621722025,,,
1986-07-15,-0.020297427652733124,0.0,-0.040857950543561485,-0.020537110192415664,-0.020584601002615718,-0.024882619098976155,-0.004680187207488307,-0.04108691879752974,-0.029802488846147,,,
1986-07-16,0.00786324786324788,0.0,0.015463400488400522,0.00762356532356534,0.007644274289524036,0.000912466843501436,-0.006896551724137945,0.015234432234432268,-0.0062237674203190485,,,
1986-07-17,0.0072591587516959155,0.0,0.014256015916090244,0.007020269862807026,0.007040969535008931,0.0005822514493645237,-0.006628787878787956,0.01402784131291564,-0.006285425318312322,,,
1986-07-18,-0.004782110864147704,0.0,-0.009824936014009694,-0.005019412451449291,-0.005034087824128706,-0.010474491545573006,-0.0057197330791229906,-0.010051523315596996,-0.01643152621199758,,,
1986-07-21,-0.004669734704926931,0.0,-0.009600580520964973,-0.004907433117625344,-0.004922949877813455,-0.01357649323105714,-0.008948545861297341,-0.009827564647949101,-0.022762737505052894,,,
1986-07-22,0.002311824301353127,0.0,0.0043621406661983175,0.002073729063257889,0.002082001114946728,0.013624598842000513,0.011286681715575675,0.0041347597138173655,0.024673185319480952,,,
1986-07-23,-0.0015602740655313863,0.0,-0.003385230670745312,-0.0018015439068012275,-0.0018074859223475039,0.0025786661248856646,0.004145408163265252,-0.0036157862263008675,0.006482804446881075,,,
1986-07-24,0.0006794401413234841,0.0,0.0010941977429644286,0.00043817030005364284,0.00044092673294634436,-0.004087213273131884,-0.004763416957764388,0.000863642187408873,-0.009091900072166113,,,
1986-07-25,0.0066539923954371805,0.0,0.013043302251191822,0.006412722554167339,0.006441310057926731,0.013078076584304155,0.0063816209317166805,0.012812746695636267,0.019218427674750994,,,
1986-07-28,-0.018615944961553943,0.0,-0.037499747065965025,-0.018860389405998386,-0.018944319812199694,-0.029506383111948864,-0.0110970196575777,-0.03773347722469518,-0.04084784721397101,,,
1986-07-29,-0.00886597938144329,0.0,-0.017998625429553244,-0.009109233349697259,-0.009152186779900135,-0.010454844435336397,-0.001603077909586359,-0.018231165112092926,-0.012301176313176725,,,
1986-07-30,0.0021496428819083313,0.0,0.004033015922546821,0.0019067857390511883,0.001917824150493077,0.004724208438445121,0.0025690430314708745,0.003800873065403964,0.007050394327058853,,,
1986-07-31,0.0,0.014577259475218707,-0.00026388888888888886,0.014336783284742517,0.01625051487276032,-0.014413837283792419,-4.669205469309823e-05,-0.0004936507936507936,-0.014701005528961707,,,
1986-08-01,-0.002283420979795281,0.0,-0.0048299371976858,-0.0025231035194778206,-0.0025231035194778206,-0.002283420979795281,0.0,-0.005058905451654054,-0.0025231035194778206,,,
1986-08-04,-0.011512587558083043,0.0,-0.02328588940188037,-0.011749889145384631,-0.011752655491386203,-0.010548836424730479,0.0009749756256094422,-0.02351247670346767,-0.009811162386422625,,,
1986-08-05,-0.00470076475128034,0.0,-0.009662243788274965,-0.004938066338581927,-0.004940338077669168,0.0014390681934357552,0.006168831168831046,-0.009888831089862268,0.007370597774965214,,,
1986-08-06,-0.009304948540815094,0.0,-0.0188710081927413,-0.009542646953513508,-0.009549385124899378,-0.012821452434345515,-0.00354953210713127,-0.019097992319725428,-0.016608682954175197,,,
1986-08-07,0.0010673117973531987,0.0,0.0018735124835952863,0.000829613384654786,0.0008306498738328721,-0.00282284615004591,-0.0038860103626943143,0.0016465283566111594,-0.006946554925438637,,,
1986-08-08,0.011372521145781356,0.0,0.02248472483124525,0.011135616383876593,0.011149352301434295,0.013674084100274264,0.002275682704811377,0.022258534355054774,0.01571286204318088,,,
1986-08-11,0.0221378874130298,0.0,0.04401664784193261,0.021902173127315516,0.02193380354310837,0.01961818324684783,-0.0024651313655530416,0.04379164784193261,0.016917337595580506,,,
1986-08-12,0.01113861386138626,0.0,0.022020481691026488,0.010905280528052926,0.010923422879678141,0.017253973885390073,0.006047993756909564,0.02179786264340744,0.023068634308966305,,,
1986-08-13,0.012103903168774632,0.0,0.023952647607390534,0.0118721571370286,0.011894452435681343,0.009486957071376478,-0.0025856496444730537,0.023731615861358787,0.006669561395157393,,,
1986-08-14,0.007793603869927335,0.0,0.015331255358902288,0.007561064187387652,0.00757703610666779,0.004070711101256785,-0.0036941023979262244,0.015109429962076891,0.0001440690207908784,,,
1986-08-15,-0.002866666666666684,0.0,-0.005988095238095273,-0.0030980158730158905,-0.0031045081337602227,0.00018187731737451251,0.003057308267742087,-0.006208730158730194,0.003007836378767393,,,
1986-08-18,-0.0033429163602326506,0.0,-0.006942578752211334,-0.003576249693565984,-0.003584619903482626,-0.0033429163602326506,0.0,-0.0071651977998303815,-0.003576249693565984,,,
1986-08-19,-0.003219963775407453,0.0,-0.006694689455576811,-0.0034513129817566593,-0.0034601583672752723,-0.007744905574092242,-0.004539559014267058,-0.0069153243762117315,-0.012515813794708506,,,
1986-08-20,0.00780671646813369,0.0,0.015361051983886428,0.007577748214165436,0.007601080426728505,0.0071501648613141455,-0.0006514657980455363,0.01514279801563246,0.006269730809300355,,,
1986-08-21,0.001736227045075145,0.0,0.003225231867928068,0.001512417521265621,0.0015179620416272974,0.000756693576647649,-0.0009778357235984414,0.00301213662983283,-0.0004449516707603162,,,
1986-08-22,0.0061995866942203826,0.0,0.012152347991615369,0.005976173995807684,0.005997327361444933,0.007512734605077398,0.0013050570962478414,0.011939649578916956,0.008594379002912541,,,
1986-08-25,-0.006823903537829579,0.0,-0.013891061043913125,-0.007043744807670849,-0.007068405031494374,-0.004299702315149423,0.002541544477028479,-0.014100188028040108,-0.0019779991079622136,,,
1986-08-26,0.008338336335134366,0.0,0.016432625051221113,0.008117701414499445,0.008149895164750835,0.01561378844987682,0.007215288611544413,0.016222704416300478,0.022608442140786313,,,
1986-08-27,0.005689335803122697,0.0,0.011133433511007299,0.0054675104062973,0.005490544089464633,0.003936924569390321,-0.0017424975798643327,0.010922322399896187,0.0019726015927005913,,,
1986-08-28,0.00013156163662664255,0.0,1.907565420566603e-05,-8.907328400827811e-05,-8.851453145023393e-05,0.008989721964026254,0.008856995086630404,-0.00019084498071496892,0.017626082130021738,,,
1986-08-29,-0.0022362536174691527,0.0,-0.00471179294922402,-0.002452126633342169,-0.002462118457377532,-0.01182706181723725,-0.009612303748798512,-0.00491695167938275,-0.021655238581908775,,,
1986-09-02,-0.015557020435069124,0.0,-0.031354120235217615,-0.01577368710173579,-0.01577368710173579,-0.017467941780067497,-0.0019411193788418935,-0.03156007261617,-0.019625727825576054,,,
1986-09-03,0.003214142225793415,0.0,0.006186220959523338,0.002995491432142621,0.0029961989904278745,0.006140860955139216,0.002917341977309418,0.00597828445158683,0.00883955213879784,,,
